Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
,Status,Deemed Assets,Deemed Liability,Number of Wells,,,Area Name,Deemed Assets,Deemed Liability,,,,,,,,,
Well,Provost,0149484,100/16-08-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0152141,1D0/08-19-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0152142,1A0/10-19-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0152143,1B0/10-19-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0152144,1C0/10-19-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0152145,1A0/11-19-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0152148,1D0/11-19-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0153067,1D0/05-08-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0153236,104/01-32-040-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0153237,105/01-32-040-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0153536,103/03-32-040-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0153537,102/06-32-040-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0153978,1D0/06-07-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0153980,1D0/07-07-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0153982,1B0/09-07-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0154107,1C0/01-04-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0154225,1B0/02-04-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0154226,1A0/06-04-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0154642,102/07-07-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0154725,1A0/01-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0154727,1D2/12-27-040-07W4/00,Abandoned,-,AlphaBow,1,HUGHENDEN BASAL QUARTZ NORTH NO 1 UNIT,x,-,0,2725,x,2725,,,,
Well,Provost,0154765,1D0/07-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0154767,1A0/07-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0154885,1D3/08-32-040-07W4/00,Abandoned,-,AlphaBow,1,HUGHENDEN BASAL QUARTZ NORTH NO 1 UNIT,x,-,0,2725,x,2725,,,,
Well,Provost,0154887,1C0/12-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0154893,1C0/11-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0155213,1B0/13-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0155214,1D0/13-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0155231,1A3/12-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0155232,1C2/12-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0155235,1B2/13-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0155296,1D2/02-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0155435,1D0/06-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0155545,102/14-08-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0155692,1D2/06-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0155772,100/05-29-041-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0155830,103/14-08-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0156162,1B2/12-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0156430,1A2/11-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0156431,1C0/05-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0156558,102/13-32-040-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0156618,1D0/11-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0156649,1C0/01-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0156734,1A2/02-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0156745,1B2/14-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0156748,102/09-20-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0156969,103/10-20-041-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0156970,104/10-20-041-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0157076,103/05-29-041-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0157356,104/05-29-041-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0157357,103/14-20-041-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0157459,104/09-20-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0157484,105/09-20-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0157540,100/08-20-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0157549,103/08-20-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0159731,103/09-08-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0160773,102/04-20-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0161750,102/06-33-040-07W4/00,Abandoned,-,AlphaBow,1,HUGHENDEN BASAL QUARTZ NORTH NO 1 UNIT,x,-,0,2725,x,2725,,,,
Well,Provost,0161754,102/12-33-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0161837,1D4/16-28-040-07W4/00,Abandoned,-,AlphaBow,1,HUGHENDEN BASAL QUARTZ NORTH NO 1 UNIT,x,-,0,2725,x,2725,,,,
Well,Provost,0162051,1A2/09-32-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0166954,1C0/15-07-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0166969,100/09-07-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0167220,1C0/06-30-040-01W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0167905,102/01-20-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0167912,1B0/05-27-040-07W4/00,Abandoned,-,AlphaBow,1,HUGHENDEN BASAL QUARTZ NORTH NO 1 UNIT,x,-,0,2725,x,2725,,,,
Well,Provost,0167930,1C2/04-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0167931,1A0/05-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0168058,1B3/03-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0168146,1B3/11-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0168448,1W0/12-27-040-07W4/00,Abandoned,-,AlphaBow,1,HUGHENDEN BASAL QUARTZ NORTH NO 1 UNIT,x,-,0,2725,x,2725,,,,
Well,Provost,0171124,1C3/09-33-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0171135,1B2/09-33-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0171167,1A2/01-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0171268,1A2/07-33-040-07W4/00,Abandoned,-,AlphaBow,1,HUGHENDEN BASAL QUARTZ NORTH NO 1 UNIT,x,-,0,2725,x,2725,,,,
Well,Provost,0171269,1A3/07-33-040-07W4/00,Abandoned,-,AlphaBow,1,HUGHENDEN BASAL QUARTZ NORTH NO 1 UNIT,x,-,0,2725,x,2725,,,,
Well,Provost,0171270,1D0/07-33-040-07W4/00,Abandoned,-,AlphaBow,1,HUGHENDEN BASAL QUARTZ NORTH NO 1 UNIT,x,-,0,2725,x,2725,,,,
Well,Provost,0171271,1B0/08-33-040-07W4/00,Abandoned,-,AlphaBow,1,HUGHENDEN BASAL QUARTZ NORTH NO 1 UNIT,x,-,0,2725,x,2725,,,,
Well,Provost,0171276,1C2/08-33-040-07W4/00,Abandoned,-,AlphaBow,1,HUGHENDEN BASAL QUARTZ NORTH NO 1 UNIT,x,-,0,2725,x,2725,,,,
Well,Provost,0171277,1A2/08-33-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0171414,105/10-33-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0171475,100/16-01-040-13W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0171585,1C3/12-30-040-01W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0172979,1B0/12-33-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0175206,104/01-33-040-01W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0175225,103/02-33-040-01W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0175228,100/02-33-040-01W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0175229,107/01-33-040-01W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0175230,106/01-33-040-01W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0177120,1C2/16-16-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0177962,108/01-33-040-01W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0178100,1D2/15-28-040-07W4/00,Abandoned,-,AlphaBow,1,HUGHENDEN BASAL QUARTZ NORTH NO 1 UNIT,x,-,0,2725,x,2725,,,,
Well,Provost,0178108,1B4/11-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0178152,1B3/14-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0178172,104/06-20-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0179255,1D0/11-22-040-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0179274,103/03-27-040-10W4/00,Abandoned,-,AlphaBow,1,CHOICE BASAL QUARTZ UNIT,x,-,0,2725,x,2725,,,,
Well,Provost,0179561,1D0/14-27-040-01W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0179562,1D0/13-27-040-01W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0180462,1A3/01-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0180652,1B5/14-30-040-01W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0181316,1D2/09-28-040-07W4/00,Abandoned,-,AlphaBow,1,HUGHENDEN BASAL QUARTZ NORTH NO 1 UNIT,x,-,0,2725,x,2725,,,,
Well,Provost,0181324,102/01-27-040-01W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0187335,104/14-32-040-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0188411,1C3/04-22-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0188421,1D2/01-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0188446,1B2/06-27-040-07W4/00,Abandoned,-,AlphaBow,1,HUGHENDEN BASAL QUARTZ NORTH NO 1 UNIT,x,-,0,2725,x,2725,,,,
Well,Provost,0188447,1B3/06-27-040-07W4/00,Abandoned,-,AlphaBow,1,HUGHENDEN BASAL QUARTZ NORTH NO 1 UNIT,x,-,0,2725,x,2725,,,,
Well,Provost,0188526,106/01-27-040-01W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0189173,102/02-27-040-01W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0189731,1B4/11-30-040-01W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0189735,1C2/06-30-040-01W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0189770,1C4/11-30-040-01W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0190247,1C3/13-27-040-01W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0190756,1B0/12-16-040-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0190757,1C2/12-16-040-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0193283,1C0/05-22-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0193757,1D4/09-28-040-07W4/00,Abandoned,-,AlphaBow,1,HUGHENDEN BASAL QUARTZ NORTH NO 1 UNIT,x,-,0,2725,x,2725,,,,
Well,Provost,0202724,1C2/01-04-040-12W4/02,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0205027,109/04-32-040-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0205187,103/07-04-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0206893,1D0/15-27-040-01W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0207511,1B5/01-33-040-07W4/00,Abandoned,-,AlphaBow,1,HUGHENDEN BASAL QUARTZ NORTH NO 1 UNIT,x,-,0,2725,x,2725,,,,
Well,Provost,0207552,1C4/06-27-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0208110,1A2/10-19-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0208568,1C2/11-19-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0208570,1A0/14-19-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0208571,1B4/11-19-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0208572,1B0/15-19-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0208574,1B0/09-19-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0210257,1C0/09-28-040-07W4/00,Abandoned,-,AlphaBow,1,HUGHENDEN BASAL QUARTZ NORTH NO 1 UNIT,x,-,0,2725,x,2725,,,,
Well,Provost,0210566,1A3/12-27-040-07W4/00,Abandoned,-,AlphaBow,1,HUGHENDEN BASAL QUARTZ NORTH NO 1 UNIT,x,-,0,2725,x,2725,,,,
Well,Provost,0229828,100/10-11-041-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0232140,102/06-23-040-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0234161,102/07-33-040-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0234162,103/07-33-040-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0235442,102/12-23-040-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0236096,105/08-22-040-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0236467,104/12-23-040-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0236468,105/12-23-040-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0236470,100/14-23-040-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0236481,104/04-23-040-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0236482,105/04-23-040-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0236520,111/11-23-040-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0236785,103/12-33-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0239335,104/07-33-040-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0242362,102/09-29-040-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0243371,107/16-29-040-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0244929,103/10-06-041-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0245358,105/06-32-040-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0247197,102/16-15-040-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0247198,100/09-15-040-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0247199,102/09-15-040-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0247630,103/16-15-040-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0247632,103/09-15-040-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0248530,108/02-32-040-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0248554,107/06-32-040-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0248555,108/06-32-040-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0250948,104/14-06-041-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0251364,106/13-14-040-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0252079,102/04-04-041-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0253674,106/11-23-040-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0253675,107/11-23-040-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0253676,106/12-23-040-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0253677,107/12-23-040-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0253678,108/12-23-040-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0254490,107/05-23-040-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0269546,105/16-28-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0269555,100/09-28-040-07W4/00,Abandoned,-,AlphaBow,1,HUGHENDEN BASAL QUARTZ NORTH NO 1 UNIT,x,-,0,2725,x,2725,,,,
Well,Provost,0270056,103/08-22-040-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0270500,1D5/14-27-040-07W4/00,Abandoned,-,AlphaBow,1,HUGHENDEN BASAL QUARTZ NORTH NO 1 UNIT,x,-,0,2725,x,2725,,,,
Well,Provost,0288005,102/09-17-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0311868,103/04-17-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0328153,102/01-12-043-15W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0349304,102/09-28-040-07W4/00,Abandoned,-,AlphaBow,1,HUGHENDEN BASAL QUARTZ NORTH NO 1 UNIT,x,-,0,2725,x,2725,,,,
Well,Provost,0355731,104/12-33-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0364690,103/09-28-040-07W4/00,Abandoned,-,AlphaBow,1,HUGHENDEN BASAL QUARTZ NORTH NO 1 UNIT,x,-,0,2725,x,2725,,,,
Well,Provost,0364950,104/13-33-040-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0371611,100/05-06-040-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0377729,107/11-33-040-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0379705,105/07-33-040-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0419013,108/14-29-040-11W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0420443,102/08-21-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0429771,103/10-20-040-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0440935,102/12-15-040-10W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0445837,100/01-33-040-13W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0445839,100/13-33-040-13W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0446209,103/08-33-040-13W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0454602,100/05-07-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0454603,100/04-07-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0458454,102/03-19-040-12W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,2725,x,2725,,,,
Well,Provost,0186861,100/16-05-040-12W4/00,Abandoned,-,AlphaBow,0.87434,-,x,-,0,2725,x,2725,,,,
Well,Provost,0149514,1A0/06-09-040-12W4/00,Abandoned,-,AlphaBow,0.85,-,x,-,0,2725,x,2725,,,,
Well,Provost,0150064,1D0/04-09-040-12W4/00,Abandoned,-,AlphaBow,0.85,-,x,-,0,2725,x,2725,,,,
Well,Provost,0155066,1B0/06-09-040-12W4/00,Abandoned,-,AlphaBow,0.85,-,x,-,0,2725,x,2725,,,,
Well,Provost,0162313,1D0/03-09-040-12W4/02,Abandoned,-,AlphaBow,0.85,-,x,-,0,2725,x,2725,,,,
Well,Provost,0162314,1B0/11-09-040-12W4/00,Abandoned,-,AlphaBow,0.85,-,x,-,0,2725,x,2725,,,,
Well,Provost,0162316,1D0/05-09-040-12W4/00,Abandoned,-,AlphaBow,0.85,-,x,-,0,2725,x,2725,,,,
Well,Provost,0172093,100/06-09-040-12W4/00,Abandoned,-,AlphaBow,0.85,-,x,-,0,2725,x,2725,,,,
Well,Provost,0187021,1C2/06-09-040-12W4/00,Abandoned,-,AlphaBow,0.85,-,x,-,0,2725,x,2725,,,,
Well,Provost,0459854,102/06-09-040-12W4/00,Abandoned,-,AlphaBow,0.85,-,x,-,0,2725,x,2725,,,,
Well,Provost,0150350,1A0/15-34-039-12W4/00,Abandoned,-,AlphaBow,0.6858,-,x,-,0,2725,x,2725,,,,
Well,Provost,0139433,1A0/02-25-036-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,1650,x,1650,,,,
Well,Provost,0149083,102/10-16-036-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,1650,x,1650,,,,
Well,Provost,0149698,1A0/07-16-036-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,1650,x,1650,,,,
Well,Provost,0149719,1B0/07-16-036-07W4/00,Abandoned,-,AlphaBow,1,-,x,-,0,1650,x,1650,,,,
